62	530
896	62
396	896
1056	896
1005	896
756	896
727	62
396	727
1056	727
1005	727
756	727
498	62
367	62
894	367
39	367
794	367
1125	367
282	1125
1107	1125
584	1125
1167	1125
426	1125
687	367
282	687
1107	687
584	687
1167	687
426	687
611	367
899	611
585	611
992	611
605	611
1032	611
603	611
131	611
892	611
1129	611
583	611
758	611
604	611
893	367
227	367
940	367
500	940
914	940
551	367
500	551
914	551
599	367
383	367
919	367
405	367
1079	367
550	367
1077	62
1120	1077
732	1077
757	1077
962	1077
762	1077
1049	1077
939	1077
761	1077
434	62
1120	434
732	434
757	434
962	434
762	434
1049	434
939	434
761	434
1074	62
776	62
431	62
741	62
994	741
720	741
572	62
895	62
50	62
755	50
1012	50
608	50
65	62
835	62
683	62
1121	62
634	62
1076	62
733	62
681	62
954	62
1064	62
595	1064
443	595
942	595
841	595
1078	595
28	595
714	595
173	595
1035	595
701	595
1023	595
446	595
922	1064
443	922
942	922
841	922
1078	922
28	922
714	922
173	922
1035	922
701	922
1023	922
446	922
990	1064
156	1064
1153	1064
271	1064
1008	1064
809	1064
355	1064
905	1064
155	1064
811	1064
337	1064
338	1064
887	1064
600	1064
826	1064
879	1064
643	1064
1063	1064
558	1064
808	1064
352	1064
952	1064
468	1064
1026	1064
831	1064
633	1064
880	1064
136	62
595	136
443	595
942	595
841	595
1078	595
28	595
714	595
173	595
1035	595
701	595
1023	595
446	595
922	136
443	922
942	922
841	922
1078	922
28	922
714	922
173	922
1035	922
701	922
1023	922
446	922
990	136
156	136
1153	136
271	136
1008	136
809	136
355	136
905	136
155	136
811	136
337	136
338	136
887	136
600	136
826	136
879	136
643	136
1063	136
558	136
808	136
352	136
952	136
468	136
1026	136
831	136
633	136
880	136
1105	62
300	62
1091	530
175	1091
793	1091
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	1091
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	1091
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	1091
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	1091
685	1091
36	1091
719	1091
503	719
991	1091
80	991
375	1091
80	375
206	1091
339	206
1114	1091
339	1114
803	1091
339	803
403	1091
1021	1091
344	1091
692	1091
1142	1091
747	1091
1106	1091
799	1091
148	799
147	799
1101	1091
148	1101
147	1101
174	1091
148	174
147	174
1018	1091
373	1091
1054	1091
728	1091
202	1091
802	1091
548	530
175	548
793	548
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	548
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	548
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	548
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	548
685	548
36	548
719	548
503	719
991	548
80	991
375	548
80	375
206	548
339	206
1114	548
339	1114
803	548
339	803
403	548
1021	548
344	548
692	548
1142	548
747	548
1106	548
799	548
148	799
147	799
1101	548
148	1101
147	1101
174	548
148	174
147	174
1018	548
373	548
1054	548
728	548
202	548
802	548
631	530
175	631
793	631
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	631
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	631
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	631
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	631
685	631
36	631
719	631
503	719
991	631
80	991
375	631
80	375
206	631
339	206
1114	631
339	1114
803	631
339	803
403	631
1021	631
344	631
692	631
1142	631
747	631
1106	631
799	631
148	799
147	799
1101	631
148	1101
147	1101
174	631
148	174
147	174
1018	631
373	631
1054	631
728	631
202	631
802	631
487	530
796	487
501	796
1170	796
628	796
830	796
989	796
810	796
381	796
691	796
1060	691
827	691
602	691
145	691
798	691
1085	796
1060	1085
827	1085
602	1085
145	1085
798	1085
119	487
501	119
1170	119
628	119
830	119
989	119
810	119
381	119
691	119
1060	691
827	691
602	691
145	691
798	691
1085	119
1060	1085
827	1085
602	1085
145	1085
798	1085
1040	487
310	487
208	487
407	208
917	208
1146	487
750	487
456	487
904	487
104	487
457	487
1082	487
354	487
957	487
1057	487
739	487
1028	487
60	487
239	487
1039	487
158	487
814	487
1159	487
455	487
639	530
832	530
673	530
958	673
577	673
576	673
209	673
864	673
313	673
65	673
835	673
683	673
769	530
1166	530
764	530
1098	530
323	1098
425	1098
445	530
323	445
425	445
197	530
821	530
519	530
207	530
637	530
1069	530
1055	530
161	530
640	530
898	530
194	530
1084	530
564	530
876	530
299	530
435	530
183	435
62	823
896	62
396	896
1056	896
1005	896
756	896
727	62
396	727
1056	727
1005	727
756	727
498	62
367	62
894	367
39	367
794	367
1125	367
282	1125
1107	1125
584	1125
1167	1125
426	1125
687	367
282	687
1107	687
584	687
1167	687
426	687
611	367
899	611
585	611
992	611
605	611
1032	611
603	611
131	611
892	611
1129	611
583	611
758	611
604	611
893	367
227	367
940	367
500	940
914	940
551	367
500	551
914	551
599	367
383	367
919	367
405	367
1079	367
550	367
1077	62
1120	1077
732	1077
757	1077
962	1077
762	1077
1049	1077
939	1077
761	1077
434	62
1120	434
732	434
757	434
962	434
762	434
1049	434
939	434
761	434
1074	62
776	62
431	62
741	62
994	741
720	741
572	62
895	62
50	62
755	50
1012	50
608	50
65	62
835	62
683	62
1121	62
634	62
1076	62
733	62
681	62
954	62
1064	62
595	1064
443	595
942	595
841	595
1078	595
28	595
714	595
173	595
1035	595
701	595
1023	595
446	595
922	1064
443	922
942	922
841	922
1078	922
28	922
714	922
173	922
1035	922
701	922
1023	922
446	922
990	1064
156	1064
1153	1064
271	1064
1008	1064
809	1064
355	1064
905	1064
155	1064
811	1064
337	1064
338	1064
887	1064
600	1064
826	1064
879	1064
643	1064
1063	1064
558	1064
808	1064
352	1064
952	1064
468	1064
1026	1064
831	1064
633	1064
880	1064
136	62
595	136
443	595
942	595
841	595
1078	595
28	595
714	595
173	595
1035	595
701	595
1023	595
446	595
922	136
443	922
942	922
841	922
1078	922
28	922
714	922
173	922
1035	922
701	922
1023	922
446	922
990	136
156	136
1153	136
271	136
1008	136
809	136
355	136
905	136
155	136
811	136
337	136
338	136
887	136
600	136
826	136
879	136
643	136
1063	136
558	136
808	136
352	136
952	136
468	136
1026	136
831	136
633	136
880	136
1105	62
300	62
1091	823
175	1091
793	1091
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	1091
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	1091
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	1091
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	1091
685	1091
36	1091
719	1091
503	719
991	1091
80	991
375	1091
80	375
206	1091
339	206
1114	1091
339	1114
803	1091
339	803
403	1091
1021	1091
344	1091
692	1091
1142	1091
747	1091
1106	1091
799	1091
148	799
147	799
1101	1091
148	1101
147	1101
174	1091
148	174
147	174
1018	1091
373	1091
1054	1091
728	1091
202	1091
802	1091
548	823
175	548
793	548
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	548
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	548
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	548
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	548
685	548
36	548
719	548
503	719
991	548
80	991
375	548
80	375
206	548
339	206
1114	548
339	1114
803	548
339	803
403	548
1021	548
344	548
692	548
1142	548
747	548
1106	548
799	548
148	799
147	799
1101	548
148	1101
147	1101
174	548
148	174
147	174
1018	548
373	548
1054	548
728	548
202	548
802	548
631	823
175	631
793	631
319	793
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	793
231	179
242	179
518	179
944	793
343	793
488	793
972	793
1034	631
319	1034
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	1034
231	179
242	179
518	179
944	1034
343	1034
488	1034
972	1034
33	631
319	33
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	33
231	179
242	179
518	179
944	33
343	33
488	33
972	33
593	631
319	593
592	319
247	319
427	319
567	319
342	567
236	319
974	236
514	236
246	319
340	246
693	319
465	319
291	465
973	465
1102	319
552	319
67	319
179	593
231	179
242	179
518	179
944	593
343	593
488	593
972	593
301	631
685	631
36	631
719	631
503	719
991	631
80	991
375	631
80	375
206	631
339	206
1114	631
339	1114
803	631
339	803
403	631
1021	631
344	631
692	631
1142	631
747	631
1106	631
799	631
148	799
147	799
1101	631
148	1101
147	1101
174	631
148	174
147	174
1018	631
373	631
1054	631
728	631
202	631
802	631
487	823
796	487
501	796
1170	796
628	796
830	796
989	796
810	796
381	796
691	796
1060	691
827	691
602	691
145	691
798	691
1085	796
1060	1085
827	1085
602	1085
145	1085
798	1085
119	487
501	119
1170	119
628	119
830	119
989	119
810	119
381	119
691	119
1060	691
827	691
602	691
145	691
798	691
1085	119
1060	1085
827	1085
602	1085
145	1085
798	1085
1040	487
310	487
208	487
407	208
917	208
1146	487
750	487
456	487
904	487
104	487
457	487
1082	487
354	487
957	487
1057	487
739	487
1028	487
60	487
239	487
1039	487
158	487
814	487
1159	487
455	487
639	823
832	823
673	823
958	673
577	673
576	673
209	673
864	673
313	673
65	673
835	673
683	673
769	823
1166	823
764	823
1098	823
323	1098
425	1098
445	823
323	445
425	445
197	823
821	823
519	823
207	823
637	823
1069	823
1055	823
161	823
640	823
898	823
194	823
1084	823
564	823
876	823
299	823
435	823
183	435
62	404
896	62
396	896
