19	362
19	464
19	4042
19	4388
19	5257
19	5273
19	5689
19	6786
20	456
20	464
20	1502
20	1764
20	2173
20	2993
20	4216
20	4644
20	5426
20	6307
21	362
21	464
21	4042
21	4388
21	5257
21	5273
21	5689
21	6786
22	362
22	464
22	4042
22	4388
22	5257
22	5273
22	5689
22	6786
23	362
23	464
23	4042
23	4388
23	5257
23	5273
23	5689
23	6786
24	362
24	464
24	4042
24	4388
24	5257
24	5273
24	5689
24	6786
25	120
25	456
25	464
25	1502
25	1764
25	2173
25	2993
25	4216
25	4644
25	5092
25	5426
25	5915
26	362
26	464
26	4042
26	4388
26	5257
26	5273
26	5689
26	6786
27	362
27	464
27	4042
27	4388
27	5257
27	5273
27	5689
27	6786
28	362
28	464
28	4042
28	4388
28	5257
28	5273
28	5689
28	6786
29	456
29	464
29	1502
29	1764
29	2173
29	2993
29	4216
29	4644
29	5426
29	6307
30	456
30	464
30	832
30	1502
30	1764
30	2173
30	2993
30	4216
30	4644
30	5426
31	362
31	464
31	4042
31	4388
31	5257
31	5273
31	5689
31	6786
32	464
32	5237
33	456
33	464
33	832
33	1502
33	1764
33	2173
33	2993
33	4216
33	4644
33	5426
34	464
34	3895
34	4063
35	362
35	464
35	4042
35	4388
35	5257
35	5273
35	5689
35	6786
36	362
36	464
36	4042
36	4388
36	5257
36	5273
36	5689
36	6786
38	362
38	464
38	4042
38	4388
38	5257
38	5273
38	5689
38	6786
39	362
39	464
39	4042
39	4388
39	5257
39	5273
39	5689
39	6786
40	362
40	464
40	4042
40	4388
40	5257
40	5273
40	5689
40	6786
41	362
41	464
41	4042
41	4388
41	5257
41	5273
41	5689
41	6786
42	362
42	464
42	4042
42	4388
42	5257
42	5273
42	5689
42	6786
43	362
43	464
43	4042
43	4388
43	5257
43	5273
43	5689
43	6786
44	464
44	3895
44	4063
45	362
45	464
45	4042
45	4388
45	5257
45	5273
45	5689
45	6786
46	120
46	456
46	464
46	1502
46	1764
46	2173
46	2993
46	4216
46	4644
46	5092
46	5426
46	5915
179	362
179	464
179	4042
179	4388
179	5257
179	5273
179	5689
179	6786
180	120
180	456
180	464
180	1502
180	1764
180	2173
180	2993
180	4216
180	4644
180	5092
180	5426
180	5915
183	464
183	5237
184	120
184	456
184	464
184	1502
184	1764
184	2173
184	2993
184	4216
184	4644
184	5092
184	5426
184	5915
185	362
185	464
185	4042
185	4388
185	5257
185	5273
185	5689
185	6786
186	362
186	464
186	4042
186	4388
186	5257
186	5273
186	5689
186	6786
188	456
188	464
188	1502
188	1764
188	2173
188	2993
188	4216
188	4644
188	5426
188	6307
190	464
190	3895
190	4063
191	120
191	456
191	464
191	1502
191	1764
191	2173
191	2993
191	4216
191	4644
191	5092
191	5426
191	5915
192	464
192	5237
193	120
193	456
193	464
193	1502
193	1764
193	2173
193	2993
193	4216
193	4644
193	5092
193	5426
193	5915
194	464
194	5237
195	362
195	464
195	4042
195	4388
195	5257
195	5273
195	5689
195	6786
196	456
196	464
196	1502
196	1764
196	2173
196	2993
196	4216
196	4644
196	5426
196	6307
197	362
197	464
197	4042
197	4388
197	5257
197	5273
197	5689
197	6786
198	362
198	464
198	4042
198	4388
198	5257
198	5273
198	5689
198	6786
199	464
199	5237
200	362
200	464
200	4042
200	4388
200	5257
200	5273
200	5689
200	6786
203	464
203	3895
203	4063
204	464
204	5237
205	362
205	464
205	4042
205	4388
205	5257
205	5273
205	5689
205	6786
206	456
206	464
206	1502
206	1764
206	2173
206	2993
206	4216
206	4644
206	5426
206	6307
207	464
207	3895
207	4063
208	464
208	3895
208	4063
209	464
209	5237
211	362
211	464
211	4042
211	4388
211	5257
211	5273
211	5689
211	6786
212	362
212	464
212	4042
212	4388
212	5257
212	5273
212	5689
212	6786
213	362
213	464
213	4042
213	4388
213	5257
213	5273
213	5689
213	6786
215	362
215	464
215	4042
215	4388
215	5257
215	5273
215	5689
215	6786
216	362
216	464
216	4042
216	4388
216	5257
216	5273
216	5689
216	6786
217	464
217	3895
217	4063
218	362
218	464
218	4042
218	4388
218	5257
218	5273
218	5689
218	6786
219	362
219	464
219	4042
219	4388
219	5257
219	5273
219	5689
219	6786
220	362
220	464
220	4042
220	4388
220	5257
220	5273
220	5689
220	6786
223	362
223	464
223	4042
223	4388
223	5257
223	5273
223	5689
223	6786
224	362
224	464
224	4042
224	4388
224	5257
224	5273
224	5689
224	6786
225	456
225	464
225	1502
225	1764
225	2173
225	2993
225	4216
225	4644
225	5426
225	6307
227	362
227	464
227	4042
227	4388
227	5257
227	5273
227	5689
227	6786
228	362
228	464
228	4042
228	4388
228	5257
228	5273
228	5689
228	6786
230	464
230	3895
230	4063
231	456
231	464
231	1502
231	1764
231	2173
231	2993
231	4216
231	4644
231	5426
231	6801
233	362
233	464
233	4042
233	4388
233	5257
233	5273
233	5689
233	6786
235	362
235	464
235	4042
235	4388
235	5257
235	5273
235	5689
235	6786
236	120
236	456
236	464
236	1502
236	1764
236	2173
236	2993
236	4216
236	4644
236	5092
236	5426
236	5915
237	362
237	464
237	4042
237	4388
237	5257
237	5273
237	5689
237	6786
238	362
238	464
238	4042
238	4388
238	5257
238	5273
238	5689
238	6786
239	120
239	456
239	464
239	1502
239	1764
239	2173
239	2993
239	4216
239	4644
239	5092
239	5426
239	5915
240	456
240	464
240	1502
240	1764
240	2173
240	2993
240	4216
240	4644
240	5426
240	6307
241	456
241	464
241	1502
241	1764
241	2173
241	2993
241	4216
241	4644
241	5426
241	6307
243	362
243	464
243	4042
243	4388
243	5257
243	5273
243	5689
243	6786
244	362
244	464
244	4042
244	4388
244	5257
244	5273
244	5689
244	6786
246	362
246	464
246	4042
246	4388
246	5257
246	5273
246	5689
246	6786
247	362
247	464
247	4042
247	4388
247	5257
247	5273
247	5689
247	6786
248	362
248	464
248	4042
248	4388
248	5257
248	5273
248	5689
248	6786
249	120
249	456
249	464
249	1502
249	1764
249	2173
249	2993
249	4216
249	4644
249	5092
249	5426
249	5915
250	362
250	464
250	4042
250	4388
250	5257
250	5273
250	5689
250	6786
251	464
251	3895
251	4063
252	362
252	464
252	4042
252	4388
252	5257
252	5273
252	5689
252	6786
255	456
255	464
255	832
255	1502
255	1764
255	2173
255	2993
255	4216
255	4644
255	5426
256	5158
258	362
258	464
258	4042
258	4388
258	5257
258	5273
258	5689
258	6786
259	464
259	3895
259	4063
260	120
260	456
260	464
260	1502
260	1764
260	2173
260	2993
260	4216
260	4644
260	5092
260	5426
260	5915
261	362
261	464
261	4042
261	4388
261	5257
261	5273
261	5689
261	6786
262	362
262	464
262	4042
262	4388
262	5257
262	5273
262	5689
262	6786
264	362
264	464
264	4042
264	4388
264	5257
264	5273
264	5689
264	6786
265	464
265	5237
266	464
266	5237
267	362
267	464
267	4042
267	4388
267	5257
267	5273
267	5689
267	6786
268	464
268	5237
274	120
274	456
274	464
274	1502
274	1764
274	2173
274	2993
274	4216
274	4644
274	5092
274	5426
274	5915
277	456
277	464
277	1502
277	1764
277	2173
277	2993
277	4216
277	4644
277	5426
277	6307
278	120
278	456
278	464
278	1502
278	1764
278	2173
278	2993
278	4216
278	4644
278	5092
278	5426
278	5915
279	120
279	456
279	464
279	1502
279	1764
279	2173
279	2993
279	4216
279	4644
279	5092
279	5426
279	5915
282	464
282	3895
282	4063
285	56
285	362
285	464
285	1511
285	2058
285	4042
285	4388
285	4503
285	5257
285	5273
285	5293
285	5689
285	6693
285	6786
287	312
287	362
287	464
287	1922
287	1944
287	4042
287	4388
287	4606
287	5154
287	5257
287	5273
287	5591
287	5689
287	6786
288	362
288	464
288	4042
288	4388
288	5257
288	5273
288	5689
288	6786
289	464
289	3895
289	4063
290	120
290	456
290	464
290	1502
290	1764
290	2173
290	2993
290	4216
290	4644
290	5092
290	5426
290	5915
292	5158
293	362
293	464
293	3017
293	3853
293	4042
293	4248
293	4388
293	5257
293	5273
293	5689
293	6786
294	362
294	464
294	4042
294	4388
294	5257
294	5273
294	5689
294	6786
296	362
296	464
296	4042
296	4388
296	5257
296	5273
296	5689
296	6786
297	456
297	464
297	1036
297	1502
297	1696
297	1764
297	1922
297	2027
297	2173
297	2193
297	2993
297	4216
297	4248
297	4530
297	4606
297	4626
297	4644
297	5426
297	5591
297	6179
297	6735
312	120
312	456
312	464
312	1502
312	1764
312	2173
312	2993
312	4216
312	4644
312	5092
312	5426
312	5915
322	253
322	362
322	437
322	464
322	522
322	965
322	1574
322	1613
322	1639
322	2904
322	3076
322	3619
322	3734
322	3998
322	4042
322	4388
322	4455
322	5257
322	5273
322	5354
322	5445
322	5689
322	5695
322	5937
322	6758
322	6786
330	456
330	464
330	1502
330	1764
330	2173
330	2993
330	4216
330	4644
330	5426
330	6307
332	464
332	5237
333	362
333	464
333	4042
333	4388
333	5257
333	5273
333	5689
333	6786
334	120
334	362
334	456
334	464
334	1502
334	1764
334	2173
334	2993
334	4042
334	4216
334	4388
334	4644
334	5092
334	5257
334	5273
334	5426
334	5689
334	5915
334	6786
335	362
335	464
335	4042
335	4388
335	5257
335	5273
335	5689
335	6786
336	456
336	464
336	1036
336	1502
336	1764
336	2173
336	2193
336	2993
336	4216
336	4644
336	5426
336	6735
338	456
338	464
338	1502
338	1764
338	2173
338	2993
338	4216
338	4644
338	5426
338	6307
340	362
340	464
340	4042
340	4388
340	5257
340	5273
340	5689
340	6786
341	362
341	464
341	4042
341	4388
341	5257
341	5273
341	5689
341	6786
343	362
343	464
343	4042
343	4388
343	5257
343	5273
343	5689
343	6786
344	362
344	464
344	4042
344	4388
344	5257
344	5273
344	5689
344	6786
345	120
345	456
345	464
345	1502
345	1764
345	2173
345	2204
345	2993
345	3374
345	3975
345	4216
345	4248
