627	261
269	913
403	623
963	459
1063	913
1036	913
43	913
1025	339
1026	350
863	1038
46	251
896	913
458	816
112	62
1148	690
989	1
1143	693
343	157
237	690
748	326
804	623
1140	944
908	1163
366	913
138	913
793	913
865	923
1109	925
121	923
900	291
548	165
524	1044
477	913
587	448
537	85
318	1007
137	602
1004	690
270	585
940	28
535	158
708	780
214	913
355	913
437	913
1151	690
484	623
92	913
169	838
584	913
483	726
422	913
91	780
581	913
367	913
2	1073
201	913
197	298
94	442
746	913
638	6
485	173
618	726
411	311
786	913
789	467
294	913
1183	913
125	913
369	85
1078	37
423	85
837	913
543	326
619	844
406	761
488	337
207	72
40	85
1139	452
446	442
372	305
3	913
184	1073
796	913
1019	278
654	1101
171	913
496	337
780	913
679	85
774	602
829	623
217	913
821	1073
518	48
494	827
516	6
18	268
700	913
141	635
10	816
554	277
966	944
662	822
1169	913
446	1073
1154	305
902	48
130	913
623	913
110	780
825	337
930	169
967	913
503	291
85	913
937	85
925	1044
41	913
131	208
330	726
897	1147
779	913
1074	1096
633	913
962	623
133	913
658	913
241	913
637	195
753	913
109	340
460	157
1005	913
951	105
934	923
290	913
66	1044
657	572
752	528
945	913
278	362
163	397
70	1163
660	951
393	944
562	585
652	450
179	690
1092	821
379	913
599	298
858	1101
381	585
212	1042
210	913
835	623
1012	913
875	913
876	913
326	913
1051	6
560	913
916	913
136	85
148	913
1054	865
479	708
387	80
1089	1147
887	913
1108	1
129	940
308	913
128	623
984	1007
1111	913
1133	608
800	913
738	913
75	1
120	913
99	151
605	1101
464	913
1058	6
1099	291
74	157
78	989
69	475
768	910
364	624
795	551
810	291
17	989
661	913
239	337
909	94
1131	913
709	838
229	157
715	690
235	157
98	913
1064	780
656	401
868	337
12	551
486	1007
1137	913
480	913
970	913
336	913
574	913
344	401
1090	291
149	780
873	913
884	913
1008	85
578	1
544	913
990	690
723	1007
253	1042
874	688
224	44
154	479
31	913
348	51
711	971
1052	913
147	913
123	1
155	1161
159	726
1069	913
1001	277
76	913
891	479
904	85
851	865
140	913
651	1078
1129	913
421	913
1165	448
1016	270
692	913
504	1073
514	913
617	913
1098	362
275	1163
717	913
73	913
383	690
333	251
740	85
462	913
272	97
953	326
37	195
828	913
456	913
156	416
349	913
836	923
413	51
38	165
113	913
59	72
261	291
585	509
1049	913
248	913
636	780
72	913
798	479
776	913
980	632
988	1
751	913
520	913
418	157
273	326
323	551
881	913
860	115
688	640
32	1
1055	28
424	913
319	838
925	251
632	32
1027	726
204	913
265	97
762	769
555	253
650	913
25	913
739	913
890	291
75	195
396	913
26	913
593	251
1024	253
848	494
640	280
1117	925
313	990
894	913
920	623
307	459
170	1147
167	451
1093	623
193	921
814	572
346	173
769	925
373	146
911	913
1125	305
927	690
730	913
375	280
677	326
1153	1161
1128	1073
511	1107
806	442
1092	6
644	1021
614	913
867	944
256	193
757	944
586	85
83	452
892	913
208	251
917	913
553	1147
242	913
720	85
1057	1161
404	623
274	6
921	1050
233	85
100	1044
512	913
285	913
827	913
833	856
570	921
119	944
983	572
1144	1044
630	85
923	698
1172	475
368	8
549	913
419	131
371	944
175	551
500	913
1020	51
412	291
824	913
641	442
686	913
444	913
869	913
439	103
705	913
114	913
174	775
579	913
861	1163
931	925
565	690
823	624
160	913
968	115
590	913
175	944
685	690
13	260
847	726
1168	291
29	1
1051	893
1084	1163
724	174
354	291
547	838
764	913
1034	913
918	85
252	155
718	551
913	334
802	913
283	913
395	621
889	547
431	85
234	208
998	193
449	1038
115	690
743	1161
434	913
297	690
811	856
818	624
959	85
972	636
501	913
321	913
236	913
1185	726
22	913
498	1007
1038	913
280	1184
106	85
298	1184
1145	913
669	913
929	690
165	1044
964	337
58	71
849	913
1114	623
55	183
249	337
830	913
791	921
1101	913
1065	923
591	515
822	260
538	913
507	623
978	913
342	913
42	602
807	459
409	913
84	913
781	913
445	392
689	623
944	1073
985	944
259	913
51	1147
1026	48
775	690
940	910
1186	340
676	623
1157	865
27	913
1039	572
52	726
1070	841
357	1073
529	913
770	913
947	913
1147	913
928	623
438	913
609	85
166	463
853	913
406	340
320	913
1060	551
351	353
227	1078
117	690
87	1
64	913
895	821
1159	623
820	305
132	913
813	690
295	913
563	913
706	260
245	1
186	623
1094	726
1118	910
788	726
880	85
450	1163
467	1050
981	780
356	299
1075	913
238	913
341	251
7	913
218	989
882	1
312	195
840	454
1126	1143
699	1101
443	913
405	913
678	913
628	1
487	921
440	913
142	291
870	609
1186	557
992	392
300	982
101	623
522	472
533	85
258	1079
1136	32
1040	913
946	690
228	85
468	1044
347	337
18	775
161	913
859	690
14	103
648	690
254	635
698	547
638	821
457	913
893	691
122	769
356	570
1023	85
303	212
327	913
478	913
1161	1044
213	690
719	769
44	838
68	690
1181	913
1073	1184
1142	277
841	80
1043	913
95	85
287	165
19	326
353	401
513	690
588	913
46	545
741	623
691	690
324	690
817	602
624	375
642	690
360	1126
1068	913
392	585
459	913
156	270
410	913
107	690
653	103
708	494
932	913
1162	1104
822	1143
9	421
1017	913
568	1044
773	1073
385	726
771	131
30	1161
924	921
997	208
613	85
399	865
63	1078
453	1135
244	913
1095	1037
610	1147
640	115
957	913
337	913
620	913
150	913
603	416
226	690
645	913
713	312
627	265
589	913
819	85
35	913
1091	913
262	20
492	824
127	1073
48	913
548	416
843	913
200	690
1106	821
65	688
1028	838
335	690
734	913
1112	291
476	913
596	37
183	448
162	913
1180	37
357	6
749	921
88	305
220	662
672	397
1171	339
1173	467
1050	165
288	173
216	913
1150	944
1086	913
1051	821
935	913
209	1147
1014	913
1007	780
980	775
203	804
813	197
564	303
299	921
854	925
606	944
264	467
733	690
67	6
976	913
71	624
687	913
762	340
1045	268
898	913
542	636
1031	337
1115	270
1182	913
794	777
407	677
